"device","cpu","mcs","txpower","mean_load","mean_throughput","mean_goodput","mean_snr","mean_q7","mean_q11","mean_q25","mean_bler","mean_bsr","mean_turbo_its","mean_dectime","mean_overflows","mean_underflows","mean_lates"
"I7-5600U @ 2.60GHz",0.1,2,-13,11.5,0.293889442578566,0.292512129659653,4.42802380952381,1,1,1,0.73957,148951.428571429,4.39952380952381,2933.00158109524,0.30952380952381,0.19047619047619,15.9047619047619
"I7-5600U @ 2.60GHz",0.1,2,-13,17.25,0.290156533182782,0.288595500448207,4.33475,1,1,1,0.732027,146234.840909091,4.52431818181818,1754.68004261364,0.318181818181818,0.227272727272727,16.9090909090909
"I7-5600U @ 2.60GHz",0.1,2,-13,23,0.27304920115007,0.271611373333102,3.23224,1,1,1,0.63554,107040.96,3.149,810.88,0.28,0.3,15.38
"I7-5600U @ 2.60GHz",0.1,2,-13,28.75,0.288101849942574,0.281846738230334,4.85913260869565,1,1,1,0.70157,119487.434782609,4.17,1062.5652173913,0.282608695652174,0.239130434782609,14.304347826087
"I7-5600U @ 2.60GHz",0.1,2,-12,2.3,0.280216016548699,0.278831112997391,3.77771428571429,1,1,1,0.64603,98422.5306122449,3.21428571428571,809.326530612245,0.285714285714286,0.142857142857143,15.5510204081633
"I7-5600U @ 2.60GHz",0.1,2,-12,5.75,0.307326445248241,0.305509484869862,5.29444186046512,1,1,1,0.73482,147032.162790698,4.4506976744186,2030.95984739535,0.325581395348837,0.27906976744186,16.5581395348837
"I7-5600U @ 2.60GHz",0.1,2,-12,11.5,0.246507117858636,0.235646056591654,6.07011481481481,1,1,1,0.646668,89231.0185185185,4.10537037037037,923.37037037037,0.277777777777778,0.148148148148148,15.537037037037
"I7-5600U @ 2.60GHz",0.1,2,-12,17.25,0.292756954091401,0.291544739055446,3.76975,1,1,1,0.66006,108350.583333333,3.343125,507.25,0.270833333333333,0.125,14.9375
"I7-5600U @ 2.60GHz",0.1,2,-12,23,0.282152034203537,0.280867862599093,5.04266666666667,1,1,1,0.722605,145022.25,4.8,1691.00895183333,0.333333333333333,0.25,19.25
"I7-5600U @ 2.60GHz",0.1,2,-12,28.75,0.273860289646517,0.272493441578935,5.09734615384615,1,1,1,0.698017,138921.576923077,4.75384615384615,395.75,0.326923076923077,0.0961538461538462,18.5961538461538
"I7-5600U @ 2.60GHz",0.1,2,-11,2.3,0.290704163460318,0.289063384478587,5.47609273063468,1,1,1,0.677999,142967.546526737,4.3703976011994,2431.7799503026,0.301569215392304,0.20543728135932,16.8308545727136
"I7-5600U @ 2.60GHz",0.1,2,-11,5.75,0.333767762391342,0.331877158540376,5.70057338099243,1,1,1,0.6835335,147374.280067283,4.25815601345669,2500.93319787279,0.28784693019344,0.235492010092515,16.034693019344
"I7-5600U @ 2.60GHz",0.1,2,-11,11.5,0.147803278472782,0.147037120401469,2.77962117647059,1,1,1,0.81975,73803.0784313725,2.99578431372549,1257.67217370588,0.537254901960784,0.398039215686274,27.7549019607843
"I7-5600U @ 2.60GHz",0.1,2,-11,17.25,0.332440105843693,0.330414091147251,5.78186594202898,1,1,1,0.6581015,142358.826811594,4.21819927536232,2725.57636012138,0.296376811594203,0.203623188405797,16.5409420289855
"I7-5600U @ 2.60GHz",0.1,2,-11,23,0.278728824029817,0.277478715814574,4.51658518518519,1,1,1,0.662834,120401.996296296,3.74790740740741,803.687315537037,0.316666666666667,0.142592592592593,17.8074074074074
"I7-5600U @ 2.60GHz",0.1,2,-11,28.75,0.244873912315032,0.243497751174772,4.1792,1,1,1,0.591855,115165.718644068,3.60863276836158,2882.59918178616,0.268926553672316,0.218502824858757,14.6303672316384
"I7-5600U @ 2.60GHz",0.1,2,-10,2.3,0.296339127783525,0.294988938214133,6.50340909090909,1,1,1,0.724979,148164.136363636,4.36431818181818,1668.91335227273,0.318181818181818,0.136363636363636,16.9318181818182
"I7-5600U @ 2.60GHz",0.1,2,-10,5.75,0.273968610566944,0.272666324666618,4.485,1,1,1,0.63582,102992.54,3.1396,541.41148438,0.28,0.1,15.54
"I7-5600U @ 2.60GHz",0.1,2,-10,11.5,0.256663435340442,0.255606904331477,4.34986538461538,1,1,1,0.62073,102916.846153846,3.11519230769231,952.711538461538,0.288461538461538,0.307692307692308,16.5961538461538
"I7-5600U @ 2.60GHz",0.1,2,-10,17.25,0.295063714825079,0.293548923944748,6.08707317073171,1,1,1,0.761776,148883.512195122,4.75975609756097,449.80487804878,0.341463414634146,0.195121951219512,18.6585365853659
"I7-5600U @ 2.60GHz",0.1,2,-10,23,0.307229588812072,0.305215375013684,6.38116279069767,1,1,1,0.73251,148909.395348837,4.40302325581395,1776.33811772093,0.325581395348837,0.116279069767442,17.093023255814
"I7-5600U @ 2.60GHz",0.1,2,-10,28.75,0.277663150908278,0.275944866912276,4.59796,1,1,1,0.6412,107017.04,3.2546,588.45507812,0.28,0.18,15.52
"I7-5600U @ 2.60GHz",0.1,2,-9,2.3,0.27012776602432,0.26878229369605,4.81669230769231,1,1,1,0.61066,93250.9230769231,2.92730769230769,626.955979576923,0.288461538461538,0.134615384615385,16.8269230769231
"I7-5600U @ 2.60GHz",0.1,2,-9,5.75,0.295498093633607,0.29369246631579,7.03930232558139,1,1,1,0.73502,147572.418604651,4.44209302325581,2391.63844476744,0.325581395348837,0.13953488372093,18
"I7-5600U @ 2.60GHz",0.1,2,-9,11.5,0.276129127187793,0.274445228678241,6.68229090909091,1,1,1,0.674384,141548.636363636,4.66036363636363,1875.18181818182,0.327272727272727,0.127272727272727,18.2363636363636
"I7-5600U @ 2.60GHz",0.1,2,-9,17.25,0.300734596763434,0.299055289879184,5.70761904761905,1,1,1,0.69812,116810.738095238,3.31166666666667,551.071428571429,0.285714285714286,0.142857142857143,15.2380952380952
"I7-5600U @ 2.60GHz",0.1,2,-9,23,0.292915245739944,0.291056738138563,6.84675,1,1,1,0.75736,148896.9,4.53675,261.55,0.325,0.125,17.525
"I7-5600U @ 2.60GHz",0.1,2,-9,28.75,0.269362326814679,0.26826331948865,4.65711538461538,1,1,1,0.61973,100036.692307692,3.08,614.230769230769,0.288461538461538,0.192307692307692,15.6538461538462
"I7-5600U @ 2.60GHz",0.1,2,-8,2.3,0.291318002076332,0.28980352408703,7.41272222222222,1,1,1,0.728847,145109.677777778,4.56211111111111,902.077777777778,0.322222222222222,0.122222222222222,17.8777777777778
"I7-5600U @ 2.60GHz",0.1,2,-8,5.75,0.277372959918201,0.275021390152092,7.96263891971883,1,1,1,0.6861555,122586.704957455,4.56123751387347,1213.22503785831,0.307436182019978,0.163337032926378,18.0366259711432
"I7-5600U @ 2.60GHz",0.1,2,-8,11.5,0.266501514602603,0.265038426331324,6.14573887814313,1,1,1,0.64699,117098.751450677,3.61335203094778,1345.07924019729,0.305029013539652,0.157833655705996,16.5907156673114
"I7-5600U @ 2.60GHz",0.1,2,-8,17.25,0.273436484532697,0.269992063895481,8.31151033885252,1,1,1,0.6835395,116915.416056989,4.42224297266076,1294.60610334367,0.304774740084713,0.11628802464382,17.046014632268
"I7-5600U @ 2.60GHz",0.1,2,-8,23,0.313317639811503,0.310995152747633,8.14619897959184,1,1,1,0.7093535,135313.006802721,4.24493197278912,2074.46121252041,0.307823129251701,0.181972789115646,16.8894557823129
"I7-5600U @ 2.60GHz",0.1,2,-8,28.75,0.274815767047066,0.271183763078796,8.29576923076923,1,1,1,0.6870595,119822.215834697,4.31453968903437,1310.03644368249,0.314443535188216,0.149345335515548,17.9809738134206
"I7-5600U @ 2.60GHz",0.1,2,-7,2.3,0.291378148879564,0.288448666442109,8.71822916666667,1,1,1,0.700197,124981.260416667,4.37239583333333,895.954679364583,0.302083333333333,0.15625,16.3229166666667
"I7-5600U @ 2.60GHz",0.1,2,-7,5.75,0.271154390939445,0.266591185656173,8.44324029411765,1,1,1,0.6704165,123132.705037187,4.54186274509804,2252.74294617039,0.302231237322515,0.165821501014199,17.9171737660581
"I7-5600U @ 2.60GHz",0.1,2,-7,11.5,0.2994991870782,0.298729892757551,6.96565,1,1,1,0.685305,122520.4475,3.56995,1255.0884863225,0.29,0.1775,17.03
"I7-5600U @ 2.60GHz",0.1,2,-7,17.25,0.288277003184957,0.286680788439999,8.84467674418605,1,1,1,0.7020685,145031.902325581,4.21061395348837,904.836413511628,0.334418604651163,0.224418604651163,17.8632558139535
"I7-5600U @ 2.60GHz",0.1,2,-7,23,0.372152078352413,0.370144468160842,7.82014709279938,1,1,1,0.642665,112030.325760493,3.55162302656912,622.483374520408,0.29457065845206,0.204274162495187,16.8496341933
"I7-5600U @ 2.60GHz",0.1,2,-7,28.75,0.294034521893952,0.2928555547924,8.42739130434783,1,1,1,0.713515,147804.945652174,4.38532608695652,2450.31729790217,0.304347826086957,0.141304347826087,16.445652173913
"I7-5600U @ 2.60GHz",0.1,2,-6,2.3,0.203044063264547,0.199663622352864,7.82876153195076,1,1,1,0.72367575,139879.89385383,5.06344283757189,2255.17205054762,0.29272348004998,0.253062227846056,15.7611788720527
"I7-5600U @ 2.60GHz",0.1,2,-6,5.75,0.270946638804871,0.268766338619919,7.84327745783628,1,1,1,0.675237666666667,118753.062777092,3.9238702637232,1703.00674313876,0.286141962612551,0.162884501119795,16.3053270259153
"I7-5600U @ 2.60GHz",0.1,2,-6,11.5,0.263691331256516,0.262041498620296,7.21241407619567,1,1,1,0.6683525,120436.294353519,3.58576297963266,936.704472337134,0.298829332605928,0.222431351154755,16.0216766684852
"I7-5600U @ 2.60GHz",0.1,2,-6,17.25,0.269249210348035,0.267315368688111,8.30403757889662,1,1,1,0.678261,125870.748279269,3.92675015274835,1215.11836875771,0.306450604827408,0.168038178679133,16.8403209396966
"I7-5600U @ 2.60GHz",0.1,2,-6,23,0.254212330297515,0.252792602668929,7.21607848717949,1,1,1,0.693206666666667,129243.205897436,4.07929358974359,2030.02949569487,0.297820512820513,0.181025641025641,15.9702564102564
"I7-5600U @ 2.60GHz",0.1,2,-6,28.75,0.260467367127064,0.258231195301905,9.1138514300457,1,1,1,0.677697,131213.98094501,4.39983690844759,1532.1051059404,0.310371517027864,0.25140056022409,16.9782544596786
"I7-5600U @ 2.60GHz",0.1,2,-5,2.3,0.280888675297922,0.276606356767655,10.3851226415094,1,1,1,0.647762,106367.811320755,4.01452830188679,5342.18972579245,0.264150943396226,0.226415094339623,14.6792452830189
"I7-5600U @ 2.60GHz",0.1,2,-5,5.75,0.287224629671129,0.286033275192453,8.99,1,1,1,0.70187,147796.625,4.40770833333333,4618.7257486875,0.291666666666667,0.1875,15.3125
"I7-5600U @ 2.60GHz",0.1,2,-5,11.5,0.282843235269013,0.281292588017909,8.79365384615385,1,1,1,0.68646,144933.884615385,4.55076923076923,2162.99819711538,0.326923076923077,0.192307692307692,17.9038461538462
"I7-5600U @ 2.60GHz",0.1,2,-5,17.25,0.273900179650106,0.272559842470381,8.28575,1,1,1,0.772366,148944.4,4.87225,264.975,0.325,0.125,17.3
"I7-5600U @ 2.60GHz",0.1,2,-5,23,0.254563860365109,0.252883220230658,7.75151081081081,1,1,1,0.80161,148778.810810811,5.16675675675676,484.216216216216,0.324324324324324,0.0540540540540541,18.6486486486486
"I7-5600U @ 2.60GHz",0.1,2,-5,28.75,0.472062757670788,0.460151353465597,10.5692862068965,1,1,1,0.62561,109785.155172414,4.20344827586207,366.13275862069,0.293103448275862,0.189655172413793,16.6896551724138
"I7-5600U @ 2.60GHz",0.1,2,-4,2.3,0.29031202259124,0.288406865200164,9.73551020408163,1,1,1,0.69162,142972.734693878,4.31836734693878,3913.7004942449,0.306122448979592,0.163265306122449,16.469387755102
"I7-5600U @ 2.60GHz",0.1,2,-4,5.75,0.281795430287382,0.280136762354411,9.614,1,1,1,0.65674,137651.381818182,4.36654545454545,1511.63465909091,0.309090909090909,0.0909090909090909,17.5636363636364
"I7-5600U @ 2.60GHz",0.1,2,-4,11.5,0.288302019669508,0.287003878230868,9.54520833333333,1,1,1,0.70532,142832,4.454375,1687.07958983333,0.3125,0.0833333333333333,17.9583333333333
"I7-5600U @ 2.60GHz",0.1,2,-4,17.25,0.287026553817479,0.286038053632135,9.49192307692308,1,1,1,0.67497,138824.5,4.35403846153846,4883.94050480769,0.307692307692308,0.115384615384615,17
"I7-5600U @ 2.60GHz",0.1,2,-4,23,0.373045800078331,0.368429743213832,10.2439024390244,1,1,1,0.7295,130219.219512195,4.08219512195122,3591.76829268293,0.317073170731707,0.170731707317073,17.7317073170732
"I7-5600U @ 2.60GHz",0.1,2,-4,28.75,0.262956073986396,0.261620112927311,6.18346153846154,1,1,1,0.62105,100094.153846154,3.10153846153846,467.711538461538,0.288461538461538,0.153846153846154,16.4615384615385
"I7-5600U @ 2.60GHz",0.1,2,-3,2.3,0.290220508937891,0.288907916053611,9.90179487179487,1,1,1,0.7658,149293.948717949,4.57666666666667,268.128205128205,0.333333333333333,0.102564102564103,17.9230769230769
"I7-5600U @ 2.60GHz",0.1,2,-3,5.75,0.29314709591586,0.291774112520931,9.82581395348837,1,1,1,0.74413,146932.348837209,4.63511627906977,423.093023255814,0.325581395348837,0.116279069767442,17.9302325581395
"I7-5600U @ 2.60GHz",0.1,2,-3,11.5,0.277558559023402,0.270399051436079,10.3851730769231,1,1,1,0.684485,102800.038461538,4.53019230769231,1749.78429236538,0.288461538461538,0.153846153846154,17.0769230769231
"I7-5600U @ 2.60GHz",0.1,2,-3,17.25,0.284925955379115,0.283348507523434,10.3311111111111,1,1,1,0.65822,138529.962962963,4.305,4802.55627894444,0.296296296296296,0.148148148148148,16.4444444444444
"I7-5600U @ 2.60GHz",0.1,2,-3,23,0.259162445509967,0.257710695763159,7.00791666666667,1,1,1,0.64687,102234.75,3.05666666666667,1393.87337239583,0.270833333333333,0.125,15.5416666666667
"I7-5600U @ 2.60GHz",0.1,2,-3,28.75,0.285393604320729,0.283505338118876,9.87523809523809,1,1,1,0.748431,146816.261904762,4.60214285714286,613.857142857143,0.333333333333333,0.142857142857143,17.7619047619048
"I7-5600U @ 2.60GHz",0.1,2,-2,2.3,0.289749229939591,0.288049546753377,10.7585416666667,1,1,1,0.70201,142621.375,4.41145833333333,942.590576166667,0.3125,0.125,16.875
"I7-5600U @ 2.60GHz",0.1,2,-2,5.75,0.294008280034757,0.292196221266872,10.7063829787234,1,1,1,0.70892,143392.510638298,4.42404255319149,3073.51570810638,0.319148936170213,0.106382978723404,17.468085106383
"I7-5600U @ 2.60GHz",0.1,2,-2,11.5,0.299246744790225,0.297212345645703,11.0948076923077,1,1,1,0.66398,142207.461538462,4.18346153846154,3582.70530348077,0.288461538461538,0.173076923076923,15.5192307692308
"I7-5600U @ 2.60GHz",0.1,2,-2,17.25,0.273311442984065,0.272063906119373,7.67653846153846,1,1,1,0.627177,108557.923076923,3.26980769230769,2452.3653095,0.269230769230769,0.230769230769231,15.0961538461538
"I7-5600U @ 2.60GHz",0.1,2,-2,23,0.278460954530088,0.276785695767201,9.982,1,1,1,0.765818,148927.7,4.7295,1712.381640625,0.325,0.15,17.35
"I7-5600U @ 2.60GHz",0.1,2,-2,28.75,0.292174361530299,0.290637253596782,10.53175,1,1,1,0.757546,148959,4.544,449.725,0.325,0.225,17.3
"I7-5600U @ 2.60GHz",0.1,2,-1,2.3,0.291160837871669,0.289557030688592,11.8756432098765,1,1,1,0.674155666666667,144787.276820988,4.19133549382716,2553.96040858219,0.301666666666667,0.196574074074074,16.7892283950617
"I7-5600U @ 2.60GHz",0.1,2,-1,5.75,0.282465771300212,0.277821366645859,12.3946481594193,1,1,1,0.646930666666667,126535.16298776,4.03187538603729,3518.28755143589,0.275744460224071,0.224814589391583,14.6023669439372
"I7-5600U @ 2.60GHz",0.1,2,-1,11.5,0.291939236902787,0.290394916665486,11.3496237601611,1,1,1,0.707939666666667,142697.327876799,4.459750416387,1747.82432618995,0.314428120416636,0.100224973276655,17.301843289333
"I7-5600U @ 2.60GHz",0.1,2,-1,17.25,0.283907943308504,0.281728397665985,12.1973394323247,1,1,1,0.644081,118040.284457998,3.54902116402116,2945.76022303692,0.276685693434462,0.227090989652566,14.867591940991
"I7-5600U @ 2.60GHz",0.1,2,-1,23,0.275805782534256,0.272996638770361,10.2485382453375,1,1,1,0.685823333333333,121802.978119254,4.12319306540583,908.286932662726,0.296821644339375,0.150564749146309,16.6644602048857
"I7-5600U @ 2.60GHz",0.1,2,-1,28.75,0.298289715415765,0.296511036797542,11.62782367535,1,1,1,0.707503333333333,146446.180506823,4.32165674286727,2764.16500267996,0.301240474924685,0.210916179337232,15.9046429204324
"I7-5600U @ 2.60GHz",0.1,2,4,2.3,0.240495503918507,0.239206436661897,11.6957250554324,1,1,1,0.6756525,117086.435254989,3.81026164079823,1547.87150796741,0.30709534368071,0.191352549889135,16.5310421286031
"I7-5600U @ 2.60GHz",0.1,2,4,5.75,0.252224842944869,0.250651418476303,12.3152884615385,1,1,1,0.6759895,118839.666666667,3.46714743589744,661.278846153846,0.310897435897436,0.272435897435897,16.7596153846154
"I7-5600U @ 2.60GHz",0.1,2,4,11.5,0.202235741208243,0.200855636111785,10.5080227754237,1,1,1,0.641189,116340.719128329,4.18989255447942,2744.19114319492,0.277996368038741,0.226694915254237,16.287681598063
"I7-5600U @ 2.60GHz",0.1,2,4,17.25,0.229032905334429,0.223596976019974,14.5247389266935,1,1,1,0.674941,111479.118311166,4.86420816579029,1279.28697329539,0.299721620785648,0.197185276832663,16.6167646149088
"I7-5600U @ 2.60GHz",0.1,2,4,23,0.246789027324047,0.245403113006137,13.150873940678,1,1,1,0.638176,121961.215572034,3.70656603107345,3375.59360067938,0.289901129943503,0.232521186440678,16.329802259887
"I7-5600U @ 2.60GHz",0.1,2,4,28.75,0.190763868119375,0.188679649876771,11.2921339285714,1,1,1,1,200918.772746599,5.95178784013605,2264.39618168133,0.319727891156463,0.227891156462585,17.8182397959184
"I7-5600U @ 2.60GHz",0.1,2,14,2.3,0.216961236128822,0.214504045483622,17.0070843137255,1,1,1,0.640316,92657.9604278075,3.69263279857398,1883.52154443155,0.28270944741533,0.288235294117647,17.8606060606061
"I7-5600U @ 2.60GHz",0.1,2,14,5.75,0.231623870171416,0.230251198331776,16.4551775804661,1,1,1,0.662985,120089.433592305,3.96873473917869,1728.89040821254,0.307436182019978,0.155382907880133,16.9408065112838
"I7-5600U @ 2.60GHz",0.1,2,14,11.5,0.25234041464821,0.25113046899342,17.9211132075472,1,1,1,0.64997,118962.484339623,3.69506603773585,2052.71882979491,0.300943396226415,0.197169811320755,17.8366037735849
"I7-5600U @ 2.60GHz",0.1,2,14,17.25,0.147666063983081,0.146665808871178,12.1943488372093,1,1,1,1,71331.9888888889,1.97481136950904,466.675140555039,0.271317829457364,0.25968992248062,15.0289405684755
"I7-5600U @ 2.60GHz",0.1,2,14,23,0.249712390484371,0.24808832924826,16.9493102796674,1,1,1,0.62971,113134.323696145,3.281179138322,2036.17599272997,0.281746031746032,0.233560090702948,15.0816326530612
"I7-5600U @ 2.60GHz",0.1,2,14,28.75,0.279022543930587,0.277710417992328,19.2629933481153,1,1,1,0.72448,135298.434866962,4.05319844789357,1318.25433497339,0.317627494456763,0.227549889135255,18.1571507760532
"I7-5600U @ 2.60GHz",0.1,4,-16,2.3,0.362464749296834,0.359922778000349,2.96592396941683,1,1,1,0.677877333333333,124401.461262283,5.03807328914472,1764.11377798927,0.328929007500436,0.364061864061864,18.4101982673411
"I7-5600U @ 2.60GHz",0.1,4,-16,5.75,0.37241215530445,0.368738192209716,3.31092951361441,1,1,1,0.696452333333333,124976.951723759,4.88371530522617,1078.57424638274,0.316776460254721,0.295037329819939,17.3686923583663
"I7-5600U @ 2.60GHz",0.1,4,-16,11.5,0.350854923257445,0.348447199211777,2.71289722015662,1,1,1,0.654879,117757.225876045,4.32299666290268,1269.81173773679,0.316108494679923,0.296485260770975,16.9630188107632
"I7-5600U @ 2.60GHz",0.1,4,-16,17.25,0.338842765638253,0.337268768993145,2.84548228409373,1,1,1,0.697876,138929.613984694,5.22268026289693,1870.07133617055,0.326783707320854,0.332248188195171,17.9682344278253
"I7-5600U @ 2.60GHz",0.1,4,-16,23,0.355781136023203,0.354462778046321,2.92383864544468,1,1,1,0.687622666666667,134551.397773279,5.08453282527586,1814.95305598131,0.331196581196581,0.337606837606838,17.8788335847159
"I7-5600U @ 2.60GHz",0.1,4,-16,28.75,0.36126886435165,0.358675183342864,2.75622460458872,1,1,1,0.656754333333333,117165.486417017,4.26619928529005,1258.84833045039,0.307180539126876,0.311003638432629,17.024278676988
"I7-5600U @ 2.60GHz",0.1,4,-15,2.3,0.431075669929853,0.428471858148563,3.82559183673469,1,1,1,0.703983,127897.979591837,4.60387755102041,1130.38775510204,0.326530612244898,0.306122448979592,18.0612244897959
"I7-5600U @ 2.60GHz",0.1,4,-15,5.75,0.463737225308672,0.461785614951059,3.84853846153846,1,1,1,0.75909,147647.076923077,4.51307692307692,1171.92307692308,0.333333333333333,0.307692307692308,18.3333333333333
"I7-5600U @ 2.60GHz",0.1,4,-15,11.5,0.388106340069352,0.386321411369036,2.26238461538462,1,1,1,0.59817,87694.6153846154,2.69423076923077,778.576923076923,0.269230769230769,0.269230769230769,14.7692307692308
"I7-5600U @ 2.60GHz",0.1,4,-15,17.25,0.439727057481739,0.436487670153572,3.94428888888889,1,1,1,0.715049,140926.311111111,4.35266666666667,1446.4,0.311111111111111,0.288888888888889,16.2888888888889
"I7-5600U @ 2.60GHz",0.1,4,-15,23,0.436927493053116,0.433306877246191,3.92316071428571,1,1,1,0.65605,127207.892857143,4.50285714285714,854.517857142857,0.321428571428571,0.232142857142857,17.6785714285714
"I7-5600U @ 2.60GHz",0.1,4,-15,28.75,0.437283185670849,0.435987651893349,3.72071111111111,1,1,1,0.737228,140414.2,4.784,474.311111111111,0.333333333333333,0.266666666666667,18.2888888888889
"I7-5600U @ 2.60GHz",0.1,4,-14,2.3,0.443318987393376,0.441898050968545,4.36820930232558,1,1,1,0.73727,141870.279069767,4.48162790697674,670.604651162791,0.325581395348837,0.27906976744186,18.1627906976744
"I7-5600U @ 2.60GHz",0.1,4,-14,5.75,0.43473339582537,0.43325406505989,4.08884444444444,1,1,1,0.737269,139310.4,4.75644444444445,1018.13333333333,0.333333333333333,0.222222222222222,17.8888888888889
"I7-5600U @ 2.60GHz",0.1,4,-14,11.5,0.379172706847395,0.377432134797191,2.62971153846154,1,1,1,0.60361,90567.0769230769,2.76134615384615,1572.52689303846,0.269230769230769,0.269230769230769,15.5769230769231
